driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[49],[23],[],[],[49],[],[],[],[],[],[],[],[],[56],[],[],[],[64],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[69],[],[],[68],[71],[],[71],[69],[68],[],[],[],[],[],[],[],[],[],[],[37],[],[],[],[68],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[71],[25],[],"[65, 35]",[44],"[64, 55]",[],[],[],[],[],[],[],[],[],[],[],[],[],[25],"[64, 35]",[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[55],[],[],[],[],[],[],[],[],[],[],[65],[49],[],[],"[35, 14]",[],"[65, 22]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
25,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[41],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[41],[],[64],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[56],[],[],[],[56],[],[],[],[],[],[],[],[],[],[],[14],[65],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[25],[22],[],[44],[],"[64, 25]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[64],[],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
37,,[],[],[21],[],[],[],[],[],[],[],[68],[],[],[71],[],"[48, 21]",[],[69],[68],[],[],[],[],[],[],[],[],[],[],[],[],[69],[68],[],[68],[],[],[69],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
41,,[],[],[21],[],[],[],[],[],[],[],[],[],[],[71],[],[48],[37],[68],[],[],[],[],[],[],[],[],[],[],[],[48],[],[],[21],[37],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
44,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[65, 35]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
48,,[],[],[21],[],[],[],[],[],[],[],[],[],[],[71],[],[],[37],[69],[68],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
49,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[35],[],[14],[],"[65, 55]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
55,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[65],[44],[],"[64, 22]",[],[],[],[],[],[],[],[],[],[],[35],[23],[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
56,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[],[23],[],[14],[55],[65],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
57,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
64,,[],[],[21],[],[],[],[],[],[],[],[],[],[],[71],[41],[],"[25, 35]",[44],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[41],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
65,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[44],"[35, 55]","[64, 22]",[],[],[],[],[],[],[],[],[],[],[49],"[55, 23]",[],[14],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
68,,[],[],[21],[],[69],[],[],[],[],[],[],[],[],[],[71],"[21, 69]",[37],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
69,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[71],[37],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
71,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[68],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
