driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[25],[56],[49],[],[],[],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[56],[],[71],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[65],[],"[71, 55]",[],[],[],[],[35],[],[],[],[],[],[25],[],[],[],[],[],[22],[],[35],[],[],[55],[],[],[71],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[44],[],[],[],[],[],[],[],[],[],[],[],[],[75],[],[],[],[],[44],[],[68],[],[],[],[],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[65],[55],[],[],[],[71],[],[],[],[],[],[],[],[],[],[],[21],"[49, 25]",[],[35],[],[],[],[],[],[71],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
25,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[21],[],[65],"[71, 23]",[55],[],[],[],[35],[],[],[],[],[],[],[23],[],[],[],[21],[],[],[22],[],[],[55],[],[],[71],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[14],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[21],[25],[56],"[49, 71]",[],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[21],"[49, 25]",[],[],[],[],[22],[],[],[55],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
44,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[50],[],[],[],[63],[],[],[],[],[],[],[],[],[],[],[],[],[75],[],[],[],[],[],[],[68],[],[],[],[],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
49,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[21],[25],[56],[],[],[],[],[],[35],[],[],[],[],[],[],[21],[],[],[],[],[25],[],[35],[],[],[55],[],[],[71],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
50,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[68],[],[],[],[],[],[],[],[],[],[],[],[],[63],[75],[],[],[63],[],[],[68],[],[],[],[],[],[],[63],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
55,,[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[65],[25],[],[71],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],"[25, 21]",[],[35],[],[],[],[],[],[],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
56,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[71, 55]",[],[],[],[],[35],[],[],[],[],[],[49],[21],[],[],[],[],[49],[],[],[],[],[23],[],[],[71],[23],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
57,,[],[],[],[],[],[],[],[],[],[],[],[],[14],[],[],[],[],[],[],[],[],[],[],[56],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
63,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[68],[50],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[75],[],[],[],[],[],[68],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
